name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
Sludge Tank,215,85,2,nan,13.0,nan
Sludge Tank,215,85,nan,P2,nan,0.4
Sludge Tank,215,85,nan,P1,nan,0.3
Sludge Tank,215,85,nan,S-1,nan,-0.3
Sludge Tank,215,85,nan,S-2,nan,-0.6
Sludge Tank,220,80,-6,nan,13.1,nan
Sludge Tank,220,80,-4,nan,13.2,nan
Sludge Tank,220,80,-3,nan,13.2,nan
Sludge Tank,220,80,-2,nan,13.2,nan
Sludge Tank,220,80,-1,nan,13.3,nan
Sludge Tank,220,80,0,nan,13.3,nan
Sludge Tank,220,80,1,nan,13.3,nan
Sludge Tank,220,80,2,nan,13.3,nan
Sludge Tank,220,80,nan,P2,nan,0.2
Sludge Tank,220,80,nan,P1,nan,0.2
Sludge Tank,220,80,nan,S-1,nan,-0.3
