name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
UREA_P,110.0,120.0,nan,S-1,nan,0.1
UREA_P,110.0,120.0,nan,S-2,nan,0.3
UREA_P,115.0,115.0,-6,nan,20.7,nan
UREA_P,115.0,115.0,-4,nan,20.5,nan
UREA_P,115.0,115.0,-3,nan,20.4,nan
UREA_P,115.0,115.0,-2,nan,20.3,nan
UREA_P,115.0,115.0,-1,nan,20.1,nan
UREA_P,115.0,115.0,0,nan,20.0,nan
UREA_P,115.0,115.0,1,nan,19.9,nan
UREA_P,115.0,115.0,2,nan,19.8,nan
UREA_P,115.0,115.0,nan,P2,nan,-0.3
UREA_P,115.0,115.0,nan,P1,nan,-0.1
UREA_P,115.0,115.0,nan,S-1,nan,0.1
UREA_P,115.0,115.0,nan,S-2,nan,0.3
UREA_P,120.0,110.0,-6,nan,21.5,nan
UREA_P,120.0,110.0,-4,nan,21.3,nan
UREA_P,120.0,110.0,-3,nan,21.2,nan
UREA_P,120.0,110.0,-2,nan,21.0,nan
UREA_P,120.0,110.0,-1,nan,20.9,nan
UREA_P,120.0,110.0,0,nan,20.8,nan
UREA_P,120.0,110.0,1,nan,20.7,nan
UREA_P,120.0,110.0,2,nan,20.6,nan
UREA_P,120.0,110.0,nan,P2,nan,-0.3
UREA_P,120.0,110.0,nan,P1,nan,-0.1
UREA_P,120.0,110.0,nan,S-1,nan,0.1
UREA_P,120.0,110.0,nan,S-2,nan,0.3
UREA_P,125.0,105.0,-6,nan,22.3,nan
UREA_P,125.0,105.0,-4,nan,22.1,nan
UREA_P,125.0,105.0,-3,nan,22.0,nan
UREA_P,125.0,105.0,-2,nan,21.8,nan
UREA_P,125.0,105.0,-1,nan,21.7,nan
UREA_P,125.0,105.0,0,nan,21.6,nan
UREA_P,125.0,105.0,1,nan,21.5,nan
UREA_P,125.0,105.0,2,nan,21.4,nan
UREA_P,125.0,105.0,nan,P2,nan,-0.3
UREA_P,125.0,105.0,nan,P1,nan,-0.1
UREA_P,125.0,105.0,nan,S-1,nan,0.1
